litter_id,sex,weight,tagwt,year,n1_date,tag_date,grid,food,mother_byear,mother_age,litter_size,growth,bdate,survived_200d,aliveinfall,owner,density,cones
4077,M,15.5,45.1,2008,2008-04-10,2008-06-28,CH,0,2005,3,6,0.374683544,100,FALSE,0,0,1.940035273,0.657574445
4077,M,NA,47.1,2008,2008-04-10,2008-06-28,CH,0,2005,3,6,NA,100,FALSE,0,0,1.940035273,0.657574445
4078,F,13.2,60.4,2008,2008-04-07,2008-04-30,CH,0,2005,3,3,2.052173913,96,FALSE,0,0,1.940035273,0.657574445
4078,F,12.5,59.4,2008,2008-04-07,2008-04-30,CH,0,2005,3,3,2.039130435,96,FALSE,1,1,1.940035273,0.657574445
4078,M,12.5,61,2008,2008-04-07,2008-04-30,CH,0,2005,3,3,2.108695652,96,TRUE,1,1,1.940035273,0.657574445
4079,M,NA,66.5,2008,2008-06-20,2008-06-20,CH,0,2007,1,2,NA,144,FALSE,0,0,1.940035273,0.657574445
4079,M,NA,64,2008,2008-06-20,2008-06-20,CH,0,2007,1,2,NA,144,FALSE,0,0,1.940035273,0.657574445
4080,NA,NA,NA,2008,2008-04-17,NA,CH,NA,2004,4,1,NA,NA,NA,0,0,1.940035273,0.657574445
4081,F,14.5,44.5,2008,2008-06-08,2008-06-30,CH,0,2004,4,2,1.363636364,157,FALSE,0,0,1.940035273,0.657574445
4081,M,16.3,51.6,2008,2008-06-08,2008-06-30,CH,0,2004,4,2,1.604545455,157,FALSE,1,0,1.940035273,0.657574445
4085,F,36.5,70.5,2008,2008-04-14,2008-04-27,CH,0,2004,4,2,2.615384615,91,FALSE,1,1,1.940035273,0.657574445
4085,M,35.7,70.6,2008,2008-04-14,2008-04-27,CH,0,2004,4,2,2.684615385,91,TRUE,1,1,1.940035273,0.657574445
4086,M,15.5,0,2008,2008-04-20,NA,CH,0,2007,1,3,NA,108,FALSE,0,0,1.940035273,0.657574445
4086,M,15.8,0,2008,2008-04-20,NA,CH,0,2007,1,3,NA,108,FALSE,0,0,1.940035273,0.657574445
4086,M,15.2,0,2008,2008-04-20,NA,CH,0,2007,1,3,NA,108,FALSE,0,0,1.940035273,0.657574445
4087,NA,NA,NA,2008,2008-04-04,NA,CH,NA,2006,2,1,NA,NA,NA,0,0,1.940035273,0.657574445
4088,M,17.2,0,2008,2008-05-19,NA,CH,0,2006,2,3,NA,136,FALSE,0,0,1.940035273,0.657574445
4088,M,15.8,0,2008,2008-05-19,NA,CH,0,2006,2,3,NA,136,FALSE,0,0,1.940035273,0.657574445
4088,M,16.3,0,2008,2008-05-19,NA,CH,0,2006,2,3,NA,136,FALSE,0,0,1.940035273,0.657574445
4089,F,16.6,46.2,2008,2008-04-06,2008-04-27,CH,0,2004,4,3,1.40952381,93,FALSE,0,0,1.940035273,0.657574445
4089,F,18.1,51.4,2008,2008-04-06,2008-04-27,CH,0,2004,4,3,1.585714286,93,FALSE,0,0,1.940035273,0.657574445
4089,F,15.9,39.7,2008,2008-04-06,2008-04-27,CH,0,2004,4,3,1.133333333,93,TRUE,1,0,1.940035273,0.657574445
4090,F,37.2,60.7,2008,2008-04-09,2008-04-21,CH,0,2005,3,2,1.958333333,85,FALSE,0,0,1.940035273,0.657574445
4090,F,39.6,62.6,2008,2008-04-09,2008-04-21,CH,0,2005,3,2,1.916666667,85,FALSE,0,0,1.940035273,0.657574445
4091,M,40.4,0,2008,2008-04-15,NA,CH,0,2004,4,3,NA,91,FALSE,0,0,1.940035273,0.657574445
4091,F,38.6,0,2008,2008-04-15,NA,CH,0,2004,4,3,NA,91,FALSE,0,0,1.940035273,0.657574445
4091,M,39.9,0,2008,2008-04-15,NA,CH,0,2004,4,3,NA,91,FALSE,0,0,1.940035273,0.657574445
4092,M,11.2,51.5,2008,2008-06-01,2008-06-26,CH,0,2004,4,4,1.612,153,FALSE,0,0,1.940035273,0.657574445
4092,M,10.1,48.2,2008,2008-06-01,2008-06-26,CH,0,2004,4,4,1.524,153,FALSE,0,0,1.940035273,0.657574445
4092,F,9.6,48.4,2008,2008-06-01,2008-06-26,CH,0,2004,4,4,1.552,153,FALSE,0,0,1.940035273,0.657574445
4092,F,9.1,45.2,2008,2008-06-01,2008-06-26,CH,0,2004,4,4,1.444,153,FALSE,0,0,1.940035273,0.657574445
4093,F,8.8,60.5,2008,2008-05-24,2008-06-18,CH,0,2004,4,4,2.068,145,FALSE,0,0,1.940035273,0.657574445
4093,F,9,64.1,2008,2008-05-24,2008-06-18,CH,0,2004,4,4,2.204,145,FALSE,0,0,1.940035273,0.657574445
4093,F,9.3,63.7,2008,2008-05-24,2008-06-18,CH,0,2004,4,4,2.176,145,TRUE,1,1,1.940035273,0.657574445
4093,M,10.4,0,2008,2008-05-24,2008-06-18,CH,0,2004,4,4,-0.416,145,FALSE,0,0,1.940035273,0.657574445
4094,M,10.7,0,2008,2008-04-02,NA,CH,0,2004,4,4,NA,92,FALSE,0,0,1.940035273,0.657574445
4094,M,10.7,0,2008,2008-04-02,NA,CH,0,2004,4,4,NA,92,FALSE,0,0,1.940035273,0.657574445
4094,M,11.1,0,2008,2008-04-02,NA,CH,0,2004,4,4,NA,92,FALSE,0,0,1.940035273,0.657574445
4094,M,10.4,0,2008,2008-04-02,NA,CH,0,2004,4,4,NA,92,FALSE,0,0,1.940035273,0.657574445
4095,NA,NA,NA,2008,2008-03-30,NA,CH,0,2004,4,1,NA,NA,NA,0,0,1.940035273,0.657574445
4096,M,19.6,68.5,2008,2008-05-11,2008-05-31,CH,0,2004,4,3,2.445,127,FALSE,0,0,1.940035273,0.657574445
4096,F,17.9,62.5,2008,2008-05-11,2008-05-31,CH,0,2004,4,3,2.23,127,FALSE,0,0,1.940035273,0.657574445
4096,F,19.7,68.9,2008,2008-05-11,2008-05-31,CH,0,2004,4,3,2.46,127,TRUE,1,0,1.940035273,0.657574445
4097,F,33,0,2008,2008-04-17,NA,CH,0,2005,3,3,NA,97,FALSE,0,0,1.940035273,0.657574445
4097,M,31.4,0,2008,2008-04-17,NA,CH,0,2005,3,3,NA,97,FALSE,0,0,1.940035273,0.657574445
4097,F,30.8,0,2008,2008-04-17,NA,CH,0,2005,3,3,NA,97,FALSE,0,0,1.940035273,0.657574445
4098,M,17.9,58.1,2008,2008-04-03,2008-04-26,CH,0,2004,4,3,1.747826087,90,FALSE,0,0,1.940035273,0.657574445
4098,F,17.6,58.2,2008,2008-04-03,2008-04-26,CH,0,2004,4,3,1.765217391,90,FALSE,0,0,1.940035273,0.657574445
4098,M,17.1,60.1,2008,2008-04-03,2008-04-26,CH,0,2004,4,3,1.869565217,90,FALSE,1,1,1.940035273,0.657574445
4099,F,11.7,48.3,2008,2008-04-06,2008-04-30,CH,0,2006,2,3,1.525,96,FALSE,1,0,1.940035273,0.657574445
4099,F,12.3,52.1,2008,2008-04-06,2008-04-30,CH,0,2006,2,3,1.658333333,96,FALSE,0,0,1.940035273,0.657574445
4099,F,11.2,49.6,2008,2008-04-06,2008-04-30,CH,0,2006,2,3,1.6,96,FALSE,0,0,1.940035273,0.657574445
4100,F,10.4,47.2,2008,2008-04-10,2008-05-05,CH,0,2006,2,4,1.472,100,FALSE,0,0,1.940035273,0.657574445
4100,M,10.9,52.2,2008,2008-04-10,2008-05-05,CH,0,2006,2,4,1.652,100,FALSE,0,0,1.940035273,0.657574445
4100,M,11.2,52.5,2008,2008-04-10,2008-05-05,CH,0,2006,2,4,1.652,100,FALSE,1,1,1.940035273,0.657574445
4100,F,9.8,49.4,2008,2008-04-10,2008-05-05,CH,0,2006,2,4,1.584,100,TRUE,1,1,1.940035273,0.657574445
4101,NA,NA,NA,2008,2008-04-10,NA,CH,NA,2006,2,1,NA,NA,NA,0,0,1.940035273,0.657574445
4102,M,19.3,59.5,2008,2008-05-19,2008-06-09,CH,0,2006,2,3,1.914285714,135,FALSE,0,0,1.940035273,0.657574445
4102,F,17.8,59.1,2008,2008-05-19,2008-06-09,CH,0,2006,2,3,1.966666667,135,FALSE,0,0,1.940035273,0.657574445
4102,F,19.3,0,2008,2008-05-19,2008-06-09,CH,0,2006,2,3,-0.919047619,135,FALSE,0,0,1.940035273,0.657574445
4103,F,15,0,2008,2008-04-15,2008-05-10,CH,0,2007,1,2,-0.6,103,FALSE,0,0,1.940035273,0.657574445
4103,M,16.9,0,2008,2008-04-15,2008-05-10,CH,0,2007,1,2,-0.676,103,FALSE,0,0,1.940035273,0.657574445
4104,M,13.6,0,2008,2008-04-05,NA,CH,0,2006,2,3,NA,94,FALSE,0,0,1.940035273,0.657574445
4104,M,13.5,0,2008,2008-04-05,NA,CH,0,2006,2,3,NA,94,FALSE,0,0,1.940035273,0.657574445
4104,F,11.5,0,2008,2008-04-05,NA,CH,0,2006,2,3,NA,94,FALSE,0,0,1.940035273,0.657574445
4106,M,17.6,48.5,2008,2008-04-07,2008-04-30,CH,0,2005,3,3,1.343478261,94,FALSE,0,0,1.940035273,0.657574445
4106,F,16.2,48,2008,2008-04-07,2008-04-30,CH,0,2005,3,3,1.382608696,94,FALSE,0,0,1.940035273,0.657574445
4106,F,15.3,48,2008,2008-04-07,2008-04-30,CH,0,2005,3,3,1.42173913,94,TRUE,1,1,1.940035273,0.657574445
4107,F,18.1,56.9,2008,2008-04-20,2008-05-14,CH,0,2007,1,3,1.616666667,106,FALSE,0,0,1.940035273,0.657574445
4107,M,21.1,74.3,2008,2008-04-20,2008-05-14,CH,0,2007,1,3,2.216666667,106,FALSE,0,0,1.940035273,0.657574445
4107,M,20.2,75,2008,2008-04-20,2008-05-14,CH,0,2007,1,3,2.283333333,106,TRUE,1,1,1.940035273,0.657574445
4109,NA,NA,NA,2008,2008-04-10,NA,CH,NA,2004,4,1,NA,NA,NA,0,0,1.940035273,0.657574445
4110,M,9.3,29.3,2008,2008-05-17,2008-06-09,CH,0,2004,4,4,0.869565217,136,FALSE,0,0,1.940035273,0.657574445
4110,F,12.2,47.2,2008,2008-05-17,2008-06-09,CH,0,2004,4,4,1.52173913,136,FALSE,0,0,1.940035273,0.657574445
4110,F,13.4,47.9,2008,2008-05-17,2008-06-09,CH,0,2004,4,4,1.5,136,FALSE,1,1,1.940035273,0.657574445
4110,M,13.3,50.3,2008,2008-05-17,2008-06-09,CH,0,2004,4,4,1.608695652,136,TRUE,1,1,1.940035273,0.657574445
4111,M,0,47.4,2008,2008-05-04,2008-05-04,CH,0,2007,1,4,NA,NA,NA,0,0,1.940035273,0.657574445
4111,F,0,42.4,2008,2008-05-04,2008-05-04,CH,0,2007,1,4,NA,NA,NA,0,0,1.940035273,0.657574445
4111,F,0,46.6,2008,2008-05-04,2008-05-04,CH,0,2007,1,4,NA,NA,NA,0,0,1.940035273,0.657574445
4111,M,0,48.9,2008,2008-05-04,2008-05-04,CH,0,2007,1,4,NA,NA,NA,0,0,1.940035273,0.657574445
4112,M,15.1,55.7,2008,2008-04-21,2008-05-13,CH,0,2007,1,4,1.845454545,109,FALSE,0,0,1.940035273,0.657574445
4112,M,16.9,61.7,2008,2008-04-21,2008-05-13,CH,0,2007,1,4,2.036363636,109,FALSE,0,0,1.940035273,0.657574445
4112,M,15.7,58.8,2008,2008-04-21,2008-05-13,CH,0,2007,1,4,1.959090909,109,FALSE,1,0,1.940035273,0.657574445
4112,F,15.9,59,2008,2008-04-21,2008-05-13,CH,0,2007,1,4,1.959090909,109,TRUE,1,1,1.940035273,0.657574445
4114,F,16.4,69.4,2008,2008-04-20,2008-05-13,CH,0,2007,1,2,2.304347826,108,FALSE,1,1,1.940035273,0.657574445
4114,F,15.2,62.9,2008,2008-04-20,2008-05-13,CH,0,2007,1,2,2.073913043,108,FALSE,1,1,1.940035273,0.657574445
4115,F,26.9,0,2008,2008-03-24,NA,JO,0,2004,4,5,NA,75,FALSE,0,0,3.250188964,0.650819891
4115,M,29,0,2008,2008-03-24,NA,JO,0,2004,4,5,NA,75,FALSE,0,0,3.250188964,0.650819891
4115,M,29.7,0,2008,2008-03-24,NA,JO,0,2004,4,5,NA,75,FALSE,0,0,3.250188964,0.650819891
4115,F,25.9,0,2008,2008-03-24,NA,JO,0,2004,4,5,NA,75,FALSE,0,0,3.250188964,0.650819891
4115,M,28.1,0,2008,2008-03-24,NA,JO,0,2004,4,5,NA,75,FALSE,0,0,3.250188964,0.650819891
4116,F,7.7,50.1,2008,2008-04-03,2008-04-28,JO,0,2007,1,4,1.696,94,FALSE,0,0,3.250188964,0.650819891
4116,M,9.1,51,2008,2008-04-03,2008-04-28,JO,0,2007,1,4,1.676,94,FALSE,0,0,3.250188964,0.650819891
4116,M,8.1,48.5,2008,2008-04-03,2008-04-28,JO,0,2007,1,4,1.616,94,FALSE,0,0,3.250188964,0.650819891
4116,F,8.1,40.4,2008,2008-04-03,2008-04-28,JO,0,2007,1,4,1.292,94,TRUE,1,0,3.250188964,0.650819891
4118,F,20.6,67.7,2008,2008-04-08,2008-04-28,JO,0,2004,4,3,2.355,94,FALSE,0,0,3.250188964,0.650819891
4118,M,19.9,68.1,2008,2008-04-08,2008-04-28,JO,0,2004,4,3,2.41,94,FALSE,0,0,3.250188964,0.650819891
4118,F,19.4,67.4,2008,2008-04-08,2008-04-28,JO,0,2004,4,3,2.4,94,TRUE,1,1,3.250188964,0.650819891
4119,M,17,0,2008,2008-04-12,2008-04-27,JO,0,2004,4,5,-1.133333333,99,FALSE,0,0,3.250188964,0.650819891
4119,M,17.7,0,2008,2008-04-12,2008-04-27,JO,0,2004,4,5,-1.18,99,FALSE,0,0,3.250188964,0.650819891
4119,M,17.9,0,2008,2008-04-12,2008-04-27,JO,0,2004,4,5,-1.193333333,99,FALSE,0,0,3.250188964,0.650819891
4119,M,18.6,0,2008,2008-04-12,2008-04-27,JO,0,2004,4,5,-1.24,99,FALSE,0,0,3.250188964,0.650819891
4119,F,18.6,0,2008,2008-04-12,2008-04-27,JO,0,2004,4,5,-1.24,99,FALSE,0,0,3.250188964,0.650819891
4120,M,22.7,53,2008,2008-05-31,2008-06-16,JO,0,2004,4,3,1.89375,146,FALSE,0,0,3.250188964,0.650819891
4120,F,17.8,40,2008,2008-05-31,2008-06-16,JO,0,2004,4,3,1.3875,146,FALSE,0,0,3.250188964,0.650819891
4120,F,22.1,52.7,2008,2008-05-31,2008-06-16,JO,0,2004,4,3,1.9125,146,FALSE,0,0,3.250188964,0.650819891
4121,F,15.7,0,2008,2008-04-19,2008-05-01,JO,0,2006,2,3,-1.308333333,106,FALSE,0,0,3.250188964,0.650819891
4121,F,15.2,0,2008,2008-04-19,2008-05-01,JO,0,2006,2,3,-1.266666667,106,FALSE,0,0,3.250188964,0.650819891
4121,M,17.7,0,2008,2008-04-19,2008-05-01,JO,0,2006,2,3,-1.475,106,FALSE,0,0,3.250188964,0.650819891
4122,F,11.3,50.6,2008,2008-04-28,2008-05-22,JO,0,2007,1,3,1.6375,118,FALSE,0,0,3.250188964,0.650819891
4122,F,10.7,46.3,2008,2008-04-28,2008-05-22,JO,0,2007,1,3,1.483333333,118,FALSE,0,0,3.250188964,0.650819891
4122,F,11.5,0,2008,2008-04-28,2008-05-22,JO,0,2007,1,3,-0.479166667,118,FALSE,0,0,3.250188964,0.650819891
4123,M,19.9,53.7,2008,2008-03-31,2008-04-19,JO,0,2006,2,3,1.778947368,86,FALSE,0,0,3.250188964,0.650819891
4123,F,18.6,61.1,2008,2008-03-31,2008-04-19,JO,0,2006,2,3,2.236842105,86,FALSE,1,1,3.250188964,0.650819891
4123,M,18.1,0,2008,2008-03-31,2008-04-19,JO,0,2006,2,3,-0.952631579,86,FALSE,0,0,3.250188964,0.650819891
4125,M,11.6,47.3,2008,2008-04-28,2008-05-22,JO,0,2007,1,2,1.4875,118,FALSE,0,0,3.250188964,0.650819891
4125,F,10.9,0,2008,2008-04-28,2008-05-22,JO,0,2007,1,2,-0.454166667,118,FALSE,0,0,3.250188964,0.650819891
4126,M,10.3,64.1,2008,2008-03-30,2008-04-26,JO,0,2005,3,4,1.992592593,90,FALSE,1,0,3.250188964,0.650819891
4126,F,9,60.7,2008,2008-03-30,2008-04-26,JO,0,2005,3,4,1.914814815,90,FALSE,1,1,3.250188964,0.650819891
4126,M,9.1,64.3,2008,2008-03-30,2008-04-26,JO,0,2005,3,4,2.044444444,90,FALSE,0,0,3.250188964,0.650819891
4126,M,9.4,63.2,2008,2008-03-30,2008-04-26,JO,0,2005,3,4,1.992592593,90,FALSE,0,0,3.250188964,0.650819891
4127,M,12.7,57.3,2008,2008-04-19,2008-05-12,JO,0,2006,2,4,1.939130435,108,FALSE,0,0,3.250188964,0.650819891
4127,F,13.1,58.6,2008,2008-04-19,2008-05-12,JO,0,2006,2,4,1.97826087,108,FALSE,1,1,3.250188964,0.650819891
4127,M,13.1,55.9,2008,2008-04-19,2008-05-12,JO,0,2006,2,4,1.860869565,108,TRUE,1,1,3.250188964,0.650819891
4127,M,11.7,0,2008,2008-04-19,2008-05-12,JO,0,2006,2,4,-0.508695652,108,FALSE,0,0,3.250188964,0.650819891
4128,F,11.3,0,2008,2008-04-05,2008-04-29,JO,0,2007,1,3,-0.470833333,95,FALSE,0,0,3.250188964,0.650819891
4128,F,11.4,0,2008,2008-04-05,2008-04-29,JO,0,2007,1,3,-0.475,95,FALSE,0,0,3.250188964,0.650819891
4128,F,11.2,0,2008,2008-04-05,2008-04-29,JO,0,2007,1,3,-0.466666667,95,FALSE,0,0,3.250188964,0.650819891
4129,M,19,58.1,2008,2008-06-02,2008-06-25,JO,0,2007,1,2,1.7,149,FALSE,0,0,3.250188964,0.650819891
4129,M,18.2,56.9,2008,2008-06-02,2008-06-25,JO,0,2007,1,2,1.682608696,149,FALSE,0,0,3.250188964,0.650819891
4131,M,10.1,62,2008,2008-04-10,2008-05-05,JO,0,2005,3,3,2.076,101,FALSE,0,0,3.250188964,0.650819891
4131,F,8.9,57.6,2008,2008-04-10,2008-05-05,JO,0,2005,3,3,1.948,101,FALSE,0,0,3.250188964,0.650819891
4131,M,9.4,54.2,2008,2008-04-10,2008-05-05,JO,0,2005,3,3,1.792,101,FALSE,0,0,3.250188964,0.650819891
4132,M,10.4,0,2008,2008-04-01,2008-04-14,JO,0,2004,4,4,-0.8,90,FALSE,0,0,3.250188964,0.650819891
4132,F,12.6,0,2008,2008-04-01,2008-04-14,JO,0,2004,4,4,-0.969230769,90,FALSE,0,0,3.250188964,0.650819891
4132,F,13.9,0,2008,2008-04-01,2008-04-14,JO,0,2004,4,4,-1.069230769,90,FALSE,0,0,3.250188964,0.650819891
4132,M,13.6,0,2008,2008-04-01,2008-04-14,JO,0,2004,4,4,-1.046153846,90,FALSE,0,0,3.250188964,0.650819891
4133,M,15.9,0,2008,2008-04-05,2008-04-29,JO,0,2004,4,2,-0.6625,92,FALSE,0,0,3.250188964,0.650819891
4133,M,18.4,0,2008,2008-04-05,2008-04-29,JO,0,2004,4,2,-0.766666667,92,FALSE,0,0,3.250188964,0.650819891
4134,M,10.5,34.9,2008,2008-05-12,2008-06-05,JO,0,2004,4,2,1.016666667,132,FALSE,0,0,3.250188964,0.650819891
4134,F,10.6,40.5,2008,2008-05-12,2008-06-05,JO,0,2004,4,2,1.245833333,132,FALSE,1,0,3.250188964,0.650819891
4135,F,10,53.1,2008,2008-04-07,2008-05-01,JO,0,2005,3,3,1.795833333,97,FALSE,0,0,3.250188964,0.650819891
4135,M,10.9,51.7,2008,2008-04-07,2008-05-01,JO,0,2005,3,3,1.7,97,FALSE,0,0,3.250188964,0.650819891
4135,M,10.6,53,2008,2008-04-07,2008-05-01,JO,0,2005,3,3,1.766666667,97,TRUE,1,1,3.250188964,0.650819891
4136,M,13.3,69,2008,2008-04-03,2008-04-26,JO,0,2004,4,4,2.42173913,92,FALSE,0,0,3.250188964,0.650819891
4136,M,12.8,66.2,2008,2008-04-03,2008-04-26,JO,0,2004,4,4,2.32173913,92,TRUE,1,1,3.250188964,0.650819891
4136,F,11.9,0,2008,2008-04-03,2008-04-26,JO,0,2004,4,4,-0.517391304,92,FALSE,0,0,3.250188964,0.650819891
4136,F,12.6,0,2008,2008-04-03,2008-04-26,JO,0,2004,4,4,-0.547826087,92,FALSE,0,0,3.250188964,0.650819891
4137,M,11.7,65.5,2008,2008-03-29,2008-04-22,JO,0,2004,4,5,2.241666667,88,FALSE,0,0,3.250188964,0.650819891
4137,M,10.6,57.2,2008,2008-03-29,2008-04-22,JO,0,2004,4,5,1.941666667,88,FALSE,0,0,3.250188964,0.650819891
4137,F,11.2,61.5,2008,2008-03-29,2008-04-22,JO,0,2004,4,5,2.095833333,88,FALSE,0,0,3.250188964,0.650819891
4137,F,7,45.9,2008,2008-03-29,2008-04-22,JO,0,2004,4,5,1.620833333,88,FALSE,0,0,3.250188964,0.650819891
4137,M,11.7,66.7,2008,2008-03-29,2008-04-22,JO,0,2004,4,5,2.291666667,88,FALSE,0,0,3.250188964,0.650819891
4138,F,14.2,58.9,2008,2008-03-31,2008-04-23,JO,0,2005,3,3,1.943478261,89,FALSE,0,0,3.250188964,0.650819891
4138,M,14.4,61.7,2008,2008-03-31,2008-04-23,JO,0,2005,3,3,2.056521739,89,FALSE,0,0,3.250188964,0.650819891
4138,M,12.5,55.3,2008,2008-03-31,2008-04-23,JO,0,2005,3,3,1.860869565,89,FALSE,0,0,3.250188964,0.650819891
4139,F,12.8,54.9,2008,2008-04-06,2008-04-28,JO,0,2005,3,3,1.913636364,95,FALSE,0,0,3.250188964,0.650819891
4139,F,13.7,53.6,2008,2008-04-06,2008-04-28,JO,0,2005,3,3,1.813636364,95,FALSE,0,0,3.250188964,0.650819891
4139,F,12.4,56.4,2008,2008-04-06,2008-04-28,JO,0,2005,3,3,2,95,TRUE,1,0,3.250188964,0.650819891
4140,M,12.2,61.5,2008,2008-04-10,2008-05-03,JO,0,2005,3,2,2.143478261,99,FALSE,0,0,3.250188964,0.650819891
4140,M,12,60.1,2008,2008-04-10,2008-05-03,JO,0,2005,3,2,2.091304348,99,FALSE,0,0,3.250188964,0.650819891
4141,M,11.8,45.9,2008,2008-03-29,2008-04-23,JO,0,2005,3,4,1.364,88,FALSE,0,0,3.250188964,0.650819891
4141,F,7.5,22.5,2008,2008-03-29,2008-04-23,JO,0,2005,3,4,0.6,88,FALSE,0,0,3.250188964,0.650819891
4141,M,12,44.1,2008,2008-03-29,2008-04-23,JO,0,2005,3,4,1.284,88,FALSE,0,0,3.250188964,0.650819891
4141,F,12.7,48.6,2008,2008-03-29,2008-04-23,JO,0,2005,3,4,1.436,88,FALSE,0,0,3.250188964,0.650819891
4142,F,16.7,52.5,2008,2008-03-24,2008-04-14,JO,0,2005,3,4,1.704761905,80,FALSE,0,0,3.250188964,0.650819891
4142,M,16.6,46,2008,2008-03-24,2008-04-14,JO,0,2005,3,4,1.4,80,FALSE,0,0,3.250188964,0.650819891
4142,F,17.7,62.7,2008,2008-03-24,2008-04-14,JO,0,2005,3,4,2.142857143,80,TRUE,1,1,3.250188964,0.650819891
4142,M,17.6,55.3,2008,2008-03-24,2008-04-14,JO,0,2005,3,4,1.795238095,80,TRUE,1,1,3.250188964,0.650819891
4143,M,14.2,55.5,2008,2008-03-10,2008-04-01,JO,0,2005,3,3,1.877272727,67,FALSE,0,0,3.250188964,0.650819891
4143,M,13.7,54.5,2008,2008-03-10,2008-04-01,JO,0,2005,3,3,1.854545455,67,FALSE,0,0,3.250188964,0.650819891
4143,F,15.8,56,2008,2008-03-10,2008-04-01,JO,0,2005,3,3,1.827272727,67,FALSE,0,0,3.250188964,0.650819891
4144,M,15.6,78,2008,2008-04-07,2008-04-29,JO,0,2005,3,4,2.836363636,95,FALSE,0,0,3.250188964,0.650819891
4144,M,13.9,71.5,2008,2008-04-07,2008-04-29,JO,0,2005,3,4,2.618181818,95,FALSE,0,0,3.250188964,0.650819891
4144,M,14.2,68.6,2008,2008-04-07,2008-04-29,JO,0,2005,3,4,2.472727273,95,FALSE,0,0,3.250188964,0.650819891
4144,M,15.1,0,2008,2008-04-07,2008-04-29,JO,0,2005,3,4,-0.686363636,95,FALSE,0,0,3.250188964,0.650819891
4146,F,15.9,0,2008,2008-04-06,2008-04-22,JO,0,2006,2,2,-0.99375,93,FALSE,0,0,3.250188964,0.650819891
4146,M,17.5,0,2008,2008-04-06,2008-04-22,JO,0,2006,2,2,-1.09375,93,FALSE,0,0,3.250188964,0.650819891
4147,F,11,33.1,2008,2008-06-01,2008-06-25,JO,0,2006,2,2,0.920833333,152,FALSE,0,0,3.250188964,0.650819891
4147,M,12.1,32.2,2008,2008-06-01,2008-06-25,JO,0,2006,2,2,0.8375,152,FALSE,0,0,3.250188964,0.650819891
4148,F,0,55.1,2008,2008-04-28,2008-04-28,JO,0,2006,2,2,NA,97,FALSE,0,0,3.250188964,0.650819891
4148,M,0,51.2,2008,2008-04-28,2008-04-28,JO,0,2006,2,2,NA,97,FALSE,1,1,3.250188964,0.650819891
4149,F,10.1,38.6,2008,2008-04-10,2008-05-04,JO,0,2006,2,2,1.1875,100,FALSE,0,0,3.250188964,0.650819891
4149,M,11.4,37.7,2008,2008-04-10,2008-05-04,JO,0,2006,2,2,1.095833333,100,FALSE,1,1,3.250188964,0.650819891
4150,M,24.3,63.5,2008,2008-05-01,2008-05-18,JO,0,2007,1,3,2.305882353,114,FALSE,0,0,3.250188964,0.650819891
4150,M,21.4,58.3,2008,2008-05-01,2008-05-18,JO,0,2007,1,3,2.170588235,114,FALSE,0,0,3.250188964,0.650819891
4150,F,26.7,65,2008,2008-05-01,2008-05-18,JO,0,2007,1,3,2.252941176,114,FALSE,1,0,3.250188964,0.650819891
4152,F,12.6,51.1,2008,2008-04-19,2008-05-12,JO,0,2007,1,3,1.673913043,108,FALSE,1,1,3.250188964,0.650819891
4152,F,11.7,48.6,2008,2008-04-19,2008-05-12,JO,0,2007,1,3,1.604347826,108,FALSE,1,0,3.250188964,0.650819891
4152,F,12.8,54.2,2008,2008-04-19,2008-05-12,JO,0,2007,1,3,1.8,108,FALSE,0,0,3.250188964,0.650819891
4153,M,13.2,50.7,2008,2008-04-19,2008-05-12,JO,0,2007,1,4,1.630434783,108,FALSE,0,0,3.250188964,0.650819891
4153,M,13.7,51.5,2008,2008-04-19,2008-05-12,JO,0,2007,1,4,1.643478261,108,FALSE,0,0,3.250188964,0.650819891
4153,F,12.2,48.1,2008,2008-04-19,2008-05-12,JO,0,2007,1,4,1.560869565,108,FALSE,1,1,3.250188964,0.650819891
4153,F,13.1,50.8,2008,2008-04-19,2008-05-12,JO,0,2007,1,4,1.639130435,108,FALSE,0,0,3.250188964,0.650819891
4154,M,9.8,44.3,2008,2008-04-02,2008-04-27,JO,0,2007,1,4,1.38,93,FALSE,1,1,3.250188964,0.650819891
4154,M,9.6,0,2008,2008-04-02,2008-04-27,JO,0,2007,1,4,-0.384,93,FALSE,0,0,3.250188964,0.650819891
4154,M,9,0,2008,2008-04-02,2008-04-27,JO,0,2007,1,4,-0.36,93,FALSE,0,0,3.250188964,0.650819891
4154,F,9,0,2008,2008-04-02,2008-04-27,JO,0,2007,1,4,-0.36,93,FALSE,0,0,3.250188964,0.650819891
4155,F,11.4,49.7,2008,2008-04-07,2008-05-03,JO,0,2007,1,3,1.473076923,98,FALSE,0,0,3.250188964,0.650819891
4155,M,12.2,56.3,2008,2008-04-07,2008-05-03,JO,0,2007,1,3,1.696153846,98,FALSE,0,0,3.250188964,0.650819891
4155,F,11.5,46,2008,2008-04-07,2008-05-03,JO,0,2007,1,3,1.326923077,98,FALSE,0,0,3.250188964,0.650819891
4158,M,17.9,62.2,2008,2008-04-12,2008-05-04,JO,0,2005,3,5,2.013636364,99,FALSE,0,0,3.250188964,0.650819891
4158,F,15.8,55.5,2008,2008-04-12,2008-05-04,JO,0,2005,3,5,1.804545455,99,FALSE,0,0,3.250188964,0.650819891
